id,claim,claim_en,verdict,train_mask,val_mask,test_mask
12014,Previsão de vacinação para o Covid fonte: Ministério da Saúde. 69 à 71 anos - 27/03 68 à 66 anos - 04/04 65 à 63 anos - 12/04 62 à 60 anos - 20/04 59 à 57 anos - 28/04 56 à 54 anos - 06/05 53 à 51 anos - 14/05 50 à 48 anos - 22/05 47 à 45 anos - 30/05 44 à 42 anos - 07/06 41 à 39 anos - 15/06 38 à 36 anos - 23/06 35 à 33 anos - 01/07 32 à 30 anos - 08/07 29 à 27 anos - 16/07 26 à 24 anos - 24/07 23 à 21 anos - 01/08 20 à 18 anos - 08/08 Vamos acompanhar,Vaccination forecast for Covid source: Ministry of Health. 69 to 71 years old - 27/03 68 to 66 years old - 04/04 65 to 63 years old - 12/04 62 to 60 years old - 20/04 59 to 57 years old - 28 /04 56 to 54 years old - 06/05 53 to 51 years old - 14/05 50 to 48 years old - 22/05 47 to 45 years old - 30/05 44 to 42 years old - 07/06 41 to 39 years old - 15/06 38 to 36 years old - 23/06 35 to 33 years old - 01/07 32 to 30 years old - 08/07 29 to 27 years old - 16/07 26 to 24 years old - 24/07 23 to 21 years old - 01/08 20 to 18 years old - 08/08 Let's follow up,misinformation,True,False,False
12015,Única vacina brasileira realmente aprovada pela ANVISA (...),The only Brazilian vaccine actually approved by ANVISA (...),misinformation,True,False,False
12016,CPF CURA COVID EM SÃO PAULO Terça-feira: recorde de 1.021 mortes Quarta-feira: 281 mortes,"CPF CURA COVID IN SÃO PAULO Tuesday: record 1,021 deaths Wednesday: 281 deaths",misinformation,True,False,False
12017,"Em mais uma decisão questionável, STF ignora a história e proíbe Bíblia em escolas e bibliotecas públicas","In yet another questionable decision, STF ignores history and bans Bibles in schools and public libraries",misinformation,True,False,False
12018,"Pesquisa realizada esta semana! INSTITUTO PARANÁ - pesquisa registrada no TSE: Bolsonaro Vence hoje em todos os estados, porque o povo quer que ele continue! _ Acre: Bolsonaro 74,18 % _ Alagoas:Bolsonaro 58,36% _ Amapá: Bolsonaro 72,29% _ Amazonas: Bolsonaro 66,18% _ Bahia: Bolsonaro 69,62% _ Ceará: Bolsonaro 67,46% _ Distrito federal: Bolsonaro 71,25% _ Espírito santo: Bolsonaro 80,70% _ Goiás: Bolsonaro 77,25% _ Maranhão: Bolsonaro 61,90% _ Mato Grosso: Bolsonaro 60,36% _ Mato Grosso Sul: Bolsonaro 54,55% _ Minas:;Bolsonaro 62,81% _ Pará: Bolsonaro 59,67% _ Paraíba: Bolsonaro 60,91% Paraná: Bolsonaro 67,88% _ Pernambuco: Bolsonaro 68,09% _ Piauí: Bolsonaro 65,71% _ Rio Janeiro: Bolsonaro 69,72% _ Rio Grande Norte:Bolsonaro 76,51% _ Rio Grande Sul: Bolsonaro 69,39% _ Rondônia Bolsonaro 69,85 % _ Roraima: Bolsonaro 60,43% _ Santa Catarina: Bolsonaro 82,41% _ São Paulo: Bolsonaro 71,47% _ Sergipe: Bolsonaro 61,13% _ Tocantins: Bolsonaro 61,23%","Survey conducted this week! INSTITUTO PARANÁ - survey registered at the TSE: Bolsonaro Wins today in all states, because the people want him to continue! _ Acre: Bolsonaro 74.18% _ Alagoas: Bolsonaro 58.36% _ Amapá: Bolsonaro 72.29% _ Amazonas: Bolsonaro 66.18% _ Bahia: Bolsonaro 69.62% _ Ceará: Bolsonaro 67.46% _ District federal: Bolsonaro 71.25% _ Espírito santo: Bolsonaro 80.70% _ Goiás: Bolsonaro 77.25% _ Maranhão: Bolsonaro 61.90% _ Mato Grosso: Bolsonaro 60.36% _ Mato Grosso Sul: Bolsonaro 54.55 % _ Minas:;Bolsonaro 62.81% _ Pará: Bolsonaro 59.67% _ Paraíba: Bolsonaro 60.91% Paraná: Bolsonaro 67.88% _ Pernambuco: Bolsonaro 68.09% _ Piauí: Bolsonaro 65.71% _ Rio Janeiro: Bolsonaro 69.72% _ Rio Grande Norte: Bolsonaro 76.51% _ Rio Grande Sul: Bolsonaro 69.39% _ Rondônia Bolsonaro 69.85 % _ Roraima: Bolsonaro 60.43% _ Santa Catarina: Bolsonaro 82, 41% _ São Paulo: Bolsonaro 71.47% _ Sergipe: Bolsonaro 61.13% _ Tocantins: Bolsonaro 61.23%",misinformation,False,False,True
12019,Pfizer admite em seu próprio documento de mRNA que os não vacinados podem ser expostos às proteínas spike da vacina por inalação ou contato com a pele,Pfizer admits in its own mRNA document that unvaccinated ones can be exposed to vaccine spike proteins by inhalation or skin contact,misinformation,True,False,False
12020,"“BIDEN É RACISTA TAMBÉM? APÓS CRISE MIGRATÓRIA, BIDEN RETOMA CONSTRUÇÃO DO MURO DE TRUMP”","“IS BIDEN RACIST TOO? AFTER MIGRATORY CRISIS, BIDEN RESUMES CONSTRUCTION OF THE TRUMP WALL""",misinformation,True,False,False
12021,Quem está à frente da Palestina é o grupo terrorista chamado Hamas. E o Hamas está construindo uma base terrorista que eles chamam de embaixada,Who is at the head of Palestine is the terrorist group called Hamas. And Hamas is building a terrorist base they call an embassy,misinformation,False,False,True
12083,"Mas daí a gente pega o número de óbitos de 2020 e retira os que morreram por Covid, aproximadamente 200 mil. A tabela tem um crescimento negativo [em relação a 2019]. Mais um indício, ou melhor, uma constatação da supernotificação de casos de Covid","But then we take the number of deaths from 2020 and remove those who died by Covid, approximately 200 thousand. The table has a negative growth [compared to 2019]. One more clue, or rather, a finding of overreporting of Covid cases",misinformation,True,False,False
12518,Teste para Coronavirus nos EUA custa 3.270 dólares,"Testing for Coronavirus in the US costs $3,270",misinformation,True,False,False
12548,Quadro da Globonews comprova a existência de fraudes na urna eletrônica.,Globonews board proves the existence of fraud in the electronic voting machine.,misinformation,False,False,True
12549,Estudo comprova que ivermectina reduz em 56% as mortes por covid-19,Study proves that ivermectin reduces deaths from covid-19 by 56%,misinformation,True,False,False
12550,A maior prova que a vacina chinesa não tem eficácia é que Dória pegou duas vezes,The biggest proof that the Chinese vaccine has no efficacy is that Dória got it twice,misinformation,True,False,False
12551,Matéria da revista Saúde de maio de 2003 já falava sobre o coronavírus,An article in Saúde magazine from May 2003 already talked about the coronavirus,misinformation,True,False,False
12553,"Taxa de letalidade da covid-19 em Minas Gerais é mais de 11 vezes menor que em São Paulo, mais de 10 vezes menor que no Ceará e mais de 31 vezes menor que no Rio de Janeiro","Covid-19 fatality rate in Minas Gerais is more than 11 times lower than in São Paulo, more than 10 times lower than in Ceará and more than 31 times lower than in Rio de Janeiro",misinformation,True,False,False
12554,Família brasileira tomou uma vacina contra a covid para poder viajar para o exterior e pessoas morreram depois disso,Brazilian family received a vaccine against covid in order to travel abroad and people died after that,misinformation,True,False,False
12555,Maior estudo retrospectivo em pacientes hospitalizados mostra que a hidroxicloroquina reduz significativamente o risco de mortalidade por covid-19,Largest retrospective study in hospitalized patients shows that hydroxychloroquine significantly reduces the risk of mortality from covid-19,misinformation,True,False,False
12556,Percentual de mortes por Covid-19 é 75% menor em países que usam hidroxicloroquina,Percentage of deaths from Covid-19 is 75% lower in countries that use hydroxychloroquine,misinformation,True,False,False
12557,Bolsonaro volta a defender voto impresso na eleição contra fraudes nas urnas eletrônicas,Bolsonaro returns to defending printed vote in the election against fraud in electronic voting machines,misinformation,True,False,False
12558,"João Doria, que tomou e defendeu a vacina chinesa, pegou coronavírus","João Doria, who took and defended the Chinese vaccine, caught coronavirus",misinformation,True,False,False
12559,Número de homicídios por arma de fogo estaria no “menor patamar em 21 anos” e isso se deu mesmo diante de um aumento de 200% na venda de armas de fogo,The number of homicides by firearm would be at the “lowest level in 21 years” and this happened even in the face of a 200% increase in the sale of firearms,misinformation,True,False,False
12560,"Enquanto o registro de armas bate recorde, dados preliminares mostram queda histórica no número de homicídios no país, especialmente por armas de fogo. Brasil tem o menor índice de homicídios por arma de fogo desde 1999","While gun registration is at a record high, preliminary data show a historic drop in the number of homicides in the country, especially by firearms. Brazil has the lowest firearm homicide rate since 1999",misinformation,True,False,False
12561,Pesquisas Mostram Melhora Na Avaliação Positiva Do Governo Bolsonaro,Surveys Show Improvement in Positive Assessment of Bolsonaro Government,misinformation,False,False,True
12562,Pesquisa brasileira usou doses letais para matar pacientes e atacar cloroquina,Brazilian research used lethal doses to kill patients and attack chloroquine,misinformation,True,False,False
12563,"Candidata a vereadora de Palmas, no Tocantins, começou a apuração das urnas com 1.111 votos e terminou com 58, o que aponta fraude nas eleições","Candidate for councilor of Palmas, in Tocantins, she began counting the ballot boxes with 1,111 votes and ended up with 58, which points to fraud in the elections",misinformation,False,False,True
12564,"Após protocolo da Cloroquina, Brasil se torna o segundo país do mundo em curados da Covid-19","After the Chloroquine protocol, Brazil becomes the second country in the world in Covid-19 cured",misinformation,True,False,False
12565,"Na Itália, o remédio contra o coronavírus foi encontrado","In Italy, the drug against the coronavirus was found",misinformation,True,False,False
12566,"Segundo ex--presidente da Suprema Corte da Venezuela, a empresa Smartmatic comerciante de urnas eletrônicas, comete fraudes","According to the former president of the Supreme Court of Venezuela, the company Smartmatic, a merchant of electronic voting machines, commits fraud",misinformation,False,False,True
12567,"Após meses observando o desenvolvimento da Covid-19 em vários países, a comunidade médica internacional encontra uma estratégia de tratamento definitiva","After months of observing the development of Covid-19 in several countries, the international medical community finds a definitive treatment strategy",misinformation,True,False,False
12568,Jair Bolsonaro afirma que é a prova de que a cloroquina funciona contra a covid-19 e que o medicamento teria evitado 100 mil mortes no Brasil.,"Jair Bolsonaro claims that it is proof that chloroquine works against covid-19 and that the drug would have prevented 100,000 deaths in Brazil.",misinformation,True,False,False
